what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1307413822534
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.monitor.ui",1307413822740
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307413837056
started,bundle,org.eclipse.draw2d,3.5.2.v20091126-1908,"org.eclipse.draw2d",1307413852486
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307413929321
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1307413930759
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307413932046
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307413942492
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.import",1307413942503
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.import",1307413942504
opened,editor,com.android.ide.eclipse.adt,10.0.1.v201103111512-110841,"com.android.ide.eclipse.editors.layout.LayoutEditor",1307413949650
activated,editor,com.android.ide.eclipse.adt,10.0.1.v201103111512-110841,"com.android.ide.eclipse.editors.layout.LayoutEditor",1307413949695
started,bundle,org.eclipse.jdt.junit,3.5.1.r351_v20090708-0800,"org.eclipse.jdt.junit",1307413952327
started,bundle,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui",1307413952440
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307413954529
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307413956679
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1307413956698
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307413958847
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307414660838
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307414661845
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307414813896
activated,editor,com.android.ide.eclipse.adt,10.0.1.v201103111512-110841,"com.android.ide.eclipse.editors.layout.LayoutEditor",1307414815517
activated,editor,com.android.ide.eclipse.adt,10.0.1.v201103111512-110841,"com.android.ide.eclipse.editors.layout.LayoutEditor",1307414815567
closed,editor,com.android.ide.eclipse.adt,10.0.1.v201103111512-110841,"com.android.ide.eclipse.editors.layout.LayoutEditor",1307414815567
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307414816239
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307414948191
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307414954451
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307414955814
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307414956476
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307415027303
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1307415031409
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1307415031911
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307415033100
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307415037413
executed,command,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1307415037418
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1307415037418
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307415038198
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307415042880
started,bundle,org.eclipse.search,3.5.0.v20090526-2000,"org.eclipse.search",1307415052422
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307415052686
opened,view,org.eclipse.search,3.5.0.v20090526-2000,"org.eclipse.search.ui.views.SearchView",1307415078383
activated,view,org.eclipse.search,3.5.0.v20090526-2000,"org.eclipse.search.ui.views.SearchView",1307415078396
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307415078539
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307415078898
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307415079193
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1307415084908
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1307415094454
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1307415094650
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307415098750
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307415112617
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1307415113219
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1307415116841
