what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1307406476474
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1307406486841
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1307406487591
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307406492481
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307406755526
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307406759165
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307406768546
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307406772612
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307406783002
opened,view,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.DebugView",1307406785739
opened,view,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.VariableView",1307406785814
opened,view,com.android.ide.eclipse.ddms,10.0.1.v201103111512-110841,"com.android.ide.eclipse.ddms.views.LogCatView",1307406785947
activated,perspective,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.DebugPerspective",1307406785998
activated,perspective,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.JavaPerspective",1307406786885
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307406788952
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307406790588
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307406797713
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307406800114
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307406800136
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307406801740
activated,perspective,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.DebugPerspective",1307406801787
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307406812660
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307406817318
activated,view,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.DebugView",1307406820736
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.StepReturn",1307406820803
started,bundle,org.eclipse.mylyn.ide.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.ide.ui",1307406821204
opened,view,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.BreakpointView",1307406821248
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.ClassFileEditor",1307406821433
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307406822861
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307406824856
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307406828622
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307406836634
activated,perspective,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.JavaPerspective",1307406838029
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.ClassFileEditor",1307406838044
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1307406839815
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.ClassFileEditor",1307406839815
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307406840832
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307407129636
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307407130132
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307407131555
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307407143689
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307407144546
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1307407147546
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307407150199
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307407151089
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307407151401
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307407331749
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307407333157
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307407334111
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307407335528
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307407624049
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1307407642537
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1307407642724
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307407664282
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307407753947
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1307407754908
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.refresh",1307407756125
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1307407758161
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1307407758205
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1307407758205
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1307407763394
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1307407765374
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1307407766822
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1307407767218
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1307407767319
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1307407767463
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1307407767964
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1307407768085
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1307407776493
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1307407781208
activated,editor,com.android.ide.eclipse.adt,10.0.1.v201103111512-110841,"com.android.ide.eclipse.editors.layout.LayoutEditor",1307407785934
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1307407789513
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307407793825
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307407801861
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307407801949
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307407803646
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307407805900
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307407826160
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307407828093
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307407828419
activated,editor,com.android.ide.eclipse.adt,10.0.1.v201103111512-110841,"com.android.ide.eclipse.editors.layout.LayoutEditor",1307407830388
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1307407849635
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1307407888975
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1307407892041
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1307407893058
activated,editor,com.android.ide.eclipse.adt,10.0.1.v201103111512-110841,"com.android.ide.eclipse.editors.layout.LayoutEditor",1307407894197
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307407894959
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307408180300
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307408181480
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307408182502
closed,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1307408183175
stopped,bundle,org.eclipse.compare.win32,1.0.0.I20090430-0408,"org.eclipse.compare.win32",1307408183723
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.400.v200904300717,"org.eclipse.wst.dtd.ui",1307408183723
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.204.v200909021537,"org.eclipse.wst.xsd.ui",1307408183772
stopped,bundle,com.android.ide.eclipse.adt,10.0.1.v201103111512-110841,"com.android.ide.eclipse.adt",1307408183773
stopped,bundle,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui",1307408183773
stopped,bundle,org.eclipse.wst.common.ui,1.1.402.v200901262305,"org.eclipse.wst.common.ui",1307408183793
stopped,bundle,net.rim.ejde.doc,1.1.2.201004161203-16,"net.rim.ejde.doc",1307408183814
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.200.v20090528-1135,"org.eclipse.jdt.apt.ui",1307408183839
stopped,bundle,org.eclipse.mylyn.ide.ant,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.ide.ant",1307408183861
stopped,bundle,org.eclipse.ant.ui,3.4.1.v20090901_r351,"org.eclipse.ant.ui",1307408183862
stopped,bundle,org.eclipse.mylyn.java.tasks,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.java.tasks",1307408183862
stopped,bundle,org.eclipse.mylyn.java.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.java.ui",1307408183862
stopped,bundle,org.eclipse.jdt.junit,3.5.1.r351_v20090708-0800,"org.eclipse.jdt.junit",1307408183862
stopped,bundle,eclipseme.toolkit.me4se,1.7.7,"eclipseme.toolkit.me4se",1307408183915
stopped,bundle,eclipseme.toolkit.microemu,1.7.8,"eclipseme.toolkit.microemu",1307408183924
stopped,bundle,eclipseme.toolkit.motorola,1.7.7,"eclipseme.toolkit.motorola",1307408183940
stopped,bundle,eclipseme.toolkit.mpowerplayer,1.7.7,"eclipseme.toolkit.mpowerplayer",1307408183954
stopped,bundle,eclipseme.toolkit.uei,1.7.8,"eclipseme.toolkit.uei",1307408183969
stopped,bundle,eclipseme.ui,1.7.8,"eclipseme.ui",1307408183969
stopped,bundle,com.android.ide.eclipse.traceview,10.0.1.v201103111512-110841,"com.android.ide.eclipse.traceview",1307408183969
stopped,bundle,eclipseme.core.resources,1.7.8,"eclipseme.core.resources",1307408183970
stopped,bundle,eclipseme.core,1.7.9,"eclipseme.core",1307408183970
stopped,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.201.R35x_v20090818-0225,"org.eclipse.jdt.apt.pluggable.core",1307408183970
stopped,bundle,org.eclipse.jdt.apt.core,3.3.201.R35x_v20090818-0235,"org.eclipse.jdt.apt.core",1307408183970
stopped,bundle,com.android.ide.eclipse.hierarchyviewer,10.0.1.v201103111512-110841,"com.android.ide.eclipse.hierarchyviewer",1307408183970
stopped,bundle,com.android.ide.eclipse.ddms,10.0.1.v201103111512-110841,"com.android.ide.eclipse.ddms",1307408183970
stopped,bundle,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui",1307408183970
stopped,bundle,org.eclipse.jdt.core,3.5.1.v_972_R35x,"org.eclipse.jdt.core",1307408184220
stopped,bundle,net.rim.ejde,1.1.2.201004161203-16,"net.rim.ejde",1307408184220
stopped,bundle,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui",1307408184233
stopped,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20090603,"org.eclipse.jdt.core.manipulation",1307408184234
stopped,bundle,org.eclipse.jdt.launching,3.5.0.v20090527,"org.eclipse.jdt.launching",1307408184352
stopped,bundle,org.eclipse.jdt.debug,3.5.0.v20090526,"org.eclipse.jdt.debug",1307408184352
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1307408184352
stopped,bundle,org.eclipse.mylyn.ide.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.ide.ui",1307408184352
stopped,bundle,org.eclipse.mylyn.team.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.team.ui",1307408184353
stopped,bundle,org.eclipse.mylyn.resources.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.resources.ui",1307408184354
stopped,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.1.3.v20100217-0100-e3x,"org.eclipse.mylyn.wikitext.tasks.ui",1307408184389
