what,kind,bundleId,bundleVersion,description,time
closed,editor,com.android.ide.eclipse.adt,10.0.1.v201103111512-110841,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1306721302964
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1306721304549
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1306721305424
closed,editor,com.android.ide.eclipse.adt,10.0.1.v201103111512-110841,"com.android.ide.eclipse.editors.layout.LayoutEditor",1306721306688
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1306721308287
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1306721308983
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1306721308983
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1306721311356
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1306721324929
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1306721326046
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1306721369258
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1306721382310
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1306721426854
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1306721475785
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1306721874390
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1306721979114
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1306721982112
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1306722735935
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1306722736433
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1306724911060
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1306724913179
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1306724915694
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1306724915885
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1306724916415
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1306724917369
